,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only_x,fams_seniors_young_x,fams_wout_seniors_x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only_y,fams_seniors_young_y,fams_wout_seniors_y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,Land_Value,Area_Types,Area_Count,City_Name
54,79.0,2863,0,956,3,0,1700,60,0,87,0,0,1341,89,0,0,1430,57,923,873,550,0,223,481,732,495,347,258,167,0,0,0,2803,0,55,261,226,81,1357,603,15,1433,1158,58,0,125,30,0,0,1460,181,1106,103,473,112,172,310,23,21,272,831,560,103,151,76,58,2409,31,3,777,366,282,849,604,1591,742,289,137,0,0,0,82,71,0,3,0,86,31,0,0,0,0,0,0,0,0,969,364,172,27,6,313,154,1072,2677,1017,841,588,144,53,1017,1206,0,188,117,6,53,1017,973,351,195,40,9,0,0,0,5466,473,380,660,652,889,778,719,606,285,789,725,1538,1109,1307,2074,2592,351,442,0,0,0,0,5234,89,25,48,12,2616,2829,212,1107,4132,5361,34,25,22,0,5361,0,0,0,0,0,0,0,8,0,12,0,6,45,5361,90,5421,36,0,0,195.2,AgriculturalArea_CommercialBuildingArea_Residential,17,Dresden
55,79.0,2863,0,956,3,0,1700,60,0,87,0,0,1341,89,0,0,1430,57,923,873,550,0,223,481,732,495,347,258,167,0,0,0,2803,0,55,261,226,81,1357,603,15,1433,1158,58,0,125,30,0,0,1460,181,1106,103,473,112,172,310,23,21,272,831,560,103,151,76,58,2409,31,3,777,366,282,849,604,1591,742,289,137,0,0,0,82,71,0,3,0,86,31,0,0,0,0,0,0,0,0,969,364,172,27,6,313,154,1072,2677,1017,841,588,144,53,1017,1206,0,188,117,6,53,1017,973,351,195,40,9,0,0,0,5466,473,380,660,652,889,778,719,606,285,789,725,1538,1109,1307,2074,2592,351,442,0,0,0,0,5234,89,25,48,12,2616,2829,212,1107,4132,5361,34,25,22,0,5361,0,0,0,0,0,0,0,8,0,12,0,6,45,5361,90,5421,36,0,0,195.2,AgriculturalArea_CommercialBuildingArea_Residential,17,Dresden
56,83.0,135,0,98,0,0,22,0,0,0,0,0,9,0,0,0,127,0,0,30,32,0,0,0,19,35,26,25,12,0,0,0,133,0,0,42,20,3,9,16,0,9,120,0,0,3,0,0,0,119,0,0,10,72,0,0,40,0,0,10,0,0,10,0,6,0,111,13,0,79,43,19,0,0,101,33,12,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,51,21,15,0,0,12,9,68,130,30,36,34,6,0,30,72,0,3,6,0,0,30,49,21,19,0,0,0,0,0,317,36,21,16,36,51,59,29,30,17,60,24,92,79,62,126,165,22,4,0,0,0,0,294,0,0,3,5,161,157,16,95,201,315,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,311,6,0,0,151.7,AgriculturalArea_Residential,2,Dresden
57,87.0,189,0,91,0,0,73,0,0,4,0,0,14,0,0,0,176,3,16,47,24,0,4,13,35,40,31,17,12,0,0,0,185,0,3,58,61,3,6,12,0,14,136,0,0,29,0,0,0,132,36,18,3,54,9,0,45,6,0,77,0,0,3,0,7,0,166,6,0,68,54,77,0,0,130,61,16,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,77,15,9,0,0,12,12,92,182,46,66,49,9,0,46,101,0,12,9,0,0,46,73,22,9,0,0,0,0,0,407,22,41,26,49,89,57,50,39,15,72,29,135,85,88,155,219,12,15,0,0,0,0,393,0,3,0,0,202,203,5,104,300,406,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,402,6,0,0,201.3,AgriculturalArea_Residential,2,Dresden
58,88.0,849,0,465,0,0,337,6,6,8,0,0,251,0,0,0,591,0,115,268,264,0,10,66,191,167,171,102,96,0,0,0,841,0,7,54,72,29,195,395,6,256,570,0,0,6,4,0,0,610,134,92,9,299,49,55,117,6,0,193,134,0,9,12,29,47,695,22,0,404,128,196,134,0,606,285,118,66,0,0,0,27,30,3,0,0,16,3,0,0,0,0,0,0,0,0,353,142,77,9,0,117,59,403,819,196,317,248,32,3,196,478,0,72,29,0,3,196,346,152,78,15,0,0,0,0,1852,140,182,143,190,327,327,273,215,50,313,177,506,443,421,623,1027,74,119,3,0,0,0,1785,29,0,6,0,930,918,140,369,1333,1827,13,0,0,0,1827,0,0,0,0,0,0,0,3,0,0,0,0,17,1827,20,1840,12,0,0,294.2,AgriculturalArea_Residential,7,Dresden
59,92.0,3265,0,981,0,0,2119,34,0,84,0,0,1106,50,0,8,2089,56,782,1513,522,0,65,292,879,1013,565,246,116,0,0,0,3213,0,48,370,1008,124,523,979,8,1169,1472,214,0,138,178,0,0,1766,582,873,25,274,211,148,213,40,0,809,1179,353,25,331,176,39,2557,41,3,656,254,815,1194,354,2001,978,333,146,3,0,0,167,117,3,0,0,79,45,0,0,0,0,0,0,0,0,1290,390,250,16,3,454,194,1343,3115,1050,1163,677,148,36,1050,1491,3,333,136,0,36,1050,1296,414,261,25,3,0,0,0,6319,550,393,767,800,936,919,889,723,362,870,834,1724,1316,1577,2379,3137,358,429,9,0,0,0,6080,88,22,43,24,3081,3237,230,1131,4945,6254,7,6,24,0,6254,0,3,3,0,0,0,0,0,0,0,0,0,24,6254,44,6256,55,0,0,532.5,Residential,2,Dresden
60,93.0,3332,0,562,0,0,2556,28,6,119,0,0,1559,42,0,0,1721,41,765,1562,569,0,79,446,911,1006,495,150,147,0,0,0,3172,0,143,1164,288,201,541,836,24,1610,1131,318,0,81,74,0,0,2401,62,776,53,135,21,3,211,3,6,882,1293,689,53,308,139,102,2618,38,3,183,239,910,1296,706,1859,758,457,92,0,0,0,193,102,3,3,0,105,27,0,0,0,0,0,0,0,0,1100,391,283,49,3,348,131,1348,3142,1190,958,697,199,72,1190,1330,0,321,170,9,72,1190,1132,420,293,56,15,0,0,0,6585,721,509,779,987,1072,742,657,733,407,1153,848,2051,1015,1519,2783,2860,444,470,9,0,0,0,6055,200,36,203,35,3129,3457,550,1510,4533,6261,103,24,161,0,6261,0,3,13,0,0,3,6,3,0,7,3,3,231,6261,320,6445,131,0,0,856.6,AgriculturalArea_MixedUseArea_Residential,14,Dresden
61,94.0,6540,0,170,0,0,6045,35,6,251,0,0,809,10,0,31,5657,366,2349,3261,265,0,532,509,1698,2483,1022,180,25,0,0,0,5967,492,78,760,162,5059,146,199,26,867,505,1037,0,3343,68,473,22,1575,321,2482,2134,14,7,3,39,3,0,368,2626,1310,2134,5321,44,0,1008,40,14,28,49,392,3099,2942,3073,1344,407,154,0,0,0,589,179,0,6,3,218,84,0,0,0,0,0,0,0,0,2182,578,241,30,3,787,169,2097,6236,2633,1940,771,369,511,2633,1921,0,795,321,15,511,2633,2393,831,294,25,12,0,0,0,11354,847,656,3208,1332,1125,1012,972,1459,748,1302,3418,2455,1441,2749,5759,4067,788,745,3,0,0,3,9968,355,168,645,171,5732,5621,558,1716,9077,10402,231,166,527,0,10402,4,0,24,0,0,3,0,22,3,48,17,54,708,10402,954,11101,235,0,3,676.5,AgriculturalArea_CommercialBuildingArea_MixedUseArea_Residential,11,Dresden
62,95.0,1123,0,521,0,0,478,5,0,94,0,0,220,0,0,0,905,6,271,325,282,0,6,63,300,215,218,139,96,0,0,0,1118,0,3,148,526,65,38,203,4,223,693,157,0,4,10,3,0,654,250,209,3,188,108,90,168,24,3,268,237,38,3,22,267,0,747,32,3,385,193,268,238,38,665,290,101,75,0,0,0,19,27,0,0,3,21,21,0,0,0,0,0,0,0,0,387,151,97,9,0,120,63,460,1005,320,330,252,69,3,320,497,0,69,53,3,3,320,379,143,96,15,3,0,0,0,2104,169,156,202,234,355,352,309,220,79,295,238,594,499,465,757,1055,116,158,0,0,0,0,2029,15,9,18,0,1050,1043,92,433,1564,2074,3,3,8,0,2074,0,0,0,0,0,0,0,0,0,0,0,3,15,2074,24,2087,12,0,0,351.8,AgriculturalArea_CommercialBuildingArea_Residential,11,Dresden
63,96.0,161,0,93,0,0,46,0,0,10,0,0,0,0,0,0,158,0,14,41,30,0,3,3,16,33,33,9,12,0,0,0,160,0,0,54,14,3,15,3,6,0,135,0,3,11,3,0,0,143,6,0,7,63,3,0,45,3,0,29,12,0,7,3,7,3,135,3,0,72,47,36,12,0,113,41,13,6,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,12,0,0,18,3,77,148,24,60,38,3,0,24,80,0,17,0,0,0,24,63,19,12,3,0,0,0,0,336,37,15,25,55,58,54,38,34,3,52,25,115,62,75,125,180,3,15,0,0,0,0,329,3,0,0,0,172,157,12,74,243,334,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,335,0,0,0,192.7,AgriculturalArea_Residential,4,Dresden
64,97.0,5857,0,250,0,0,5446,61,0,67,0,0,939,38,0,55,4810,308,2656,2378,304,0,348,606,2450,1828,482,62,20,0,0,0,5612,195,48,786,974,3124,363,373,6,1039,687,1163,0,2065,539,195,8,1185,408,2193,2046,26,0,0,27,3,0,161,2243,1289,2046,4075,52,0,1603,16,0,29,40,179,3183,2379,2751,1291,388,162,0,0,0,340,170,0,6,3,208,93,0,0,0,0,0,0,0,0,1909,507,267,35,3,742,186,1814,5709,2774,1647,748,352,180,2774,1843,0,554,307,18,180,2774,2035,546,284,38,3,0,0,0,9819,794,523,1745,1205,1285,1046,1032,1383,796,1215,1854,2488,1515,2753,4232,3904,818,859,3,0,0,0,9043,243,168,268,49,4535,5284,484,1401,7940,9409,100,126,157,0,9409,0,6,0,0,0,0,6,18,3,52,6,41,230,9409,402,9626,171,3,3,844.0,AgriculturalArea_CommercialBuildingArea_MixedUseArea_Residential,16,Dresden
65,98.0,6626,0,976,15,0,5314,81,9,170,0,0,2699,81,108,22,3688,175,2369,3084,534,0,278,707,2270,2360,610,204,75,0,0,0,6408,43,172,943,2061,1068,1158,971,37,2930,1446,1302,3,515,186,37,3,2634,425,3277,261,163,103,125,156,21,14,2099,2373,1270,261,1252,441,657,4026,11,7,400,215,2205,2452,1315,3667,1775,584,230,3,0,0,341,280,0,15,12,263,61,0,0,0,0,0,0,0,0,2451,714,391,36,6,849,340,2469,6317,2514,2138,1120,409,109,2514,2579,3,657,365,33,109,2514,2499,757,413,54,7,0,0,0,11989,1099,760,1310,1572,1926,1537,1698,1474,608,1730,1444,3494,2296,3024,4673,5484,754,1070,12,0,0,0,11562,186,46,74,39,5790,6187,382,1638,9976,11830,39,29,34,0,11830,0,0,0,0,0,0,0,4,0,17,0,6,79,11830,146,11892,77,0,0,452.8,AgriculturalArea_CommercialBuildingArea_Residential,13,Dresden
66,101.0,5758,0,673,6,0,4784,56,0,182,0,0,1914,62,0,35,3733,70,1829,2809,694,0,215,689,1761,1776,896,224,107,0,0,0,5653,8,93,1969,1167,1102,381,806,37,2025,1847,672,0,821,120,0,44,3065,307,1821,530,140,44,6,177,6,0,1296,2522,1006,530,1115,261,66,4086,52,5,211,200,1368,2852,1125,3103,1144,657,156,0,0,0,497,245,0,12,3,194,77,0,0,0,0,0,0,0,0,1885,671,397,65,15,556,185,2338,5484,2097,1660,1109,325,263,2097,1991,0,765,298,24,263,2097,2056,729,427,91,22,0,0,0,11028,1241,723,2201,1815,1495,1072,849,1008,596,1825,2342,3312,1471,2080,5436,4267,596,714,15,0,0,0,10361,233,112,223,24,5469,5554,686,2265,8079,10589,113,101,174,0,10589,0,8,3,0,0,0,0,12,9,31,14,22,233,10589,434,10872,124,0,0,768.5,AgriculturalArea_CommercialBuildingArea_Residential,11,Dresden
67,102.0,2794,0,448,0,0,2170,17,0,113,0,0,798,138,0,0,1842,14,1186,1137,185,0,51,420,1035,817,237,82,57,0,0,0,2740,0,53,826,1187,390,119,93,0,945,1026,273,0,361,59,0,4,952,727,1016,70,120,150,6,81,39,3,605,1545,131,70,88,143,39,2347,45,0,301,132,630,1582,131,1370,472,199,77,0,0,0,207,137,0,6,0,138,45,0,0,0,0,0,0,0,0,844,296,151,27,3,230,103,1025,2644,1213,668,474,209,58,1213,783,0,359,179,12,58,1213,854,321,163,43,3,0,0,0,4898,520,291,876,776,759,566,453,473,192,752,937,1531,782,904,2460,1683,280,466,3,0,0,0,4715,65,34,42,3,2393,2508,117,641,4144,4812,16,32,11,0,4812,0,0,0,0,0,0,0,0,0,0,3,3,53,4812,77,4830,57,0,0,279.0,AgriculturalArea_CommercialBuildingArea_Residential_SpecialUseArea,11,Dresden
68,103.0,7460,0,18,0,0,7171,43,0,211,0,0,358,178,0,9,6883,306,3812,3060,85,0,239,533,3081,3073,395,32,29,0,0,0,6977,426,53,159,17,6442,236,396,39,554,178,4115,0,1745,447,252,0,742,443,4590,1652,0,0,0,0,3,3,18,2862,2883,1652,6935,0,0,443,0,0,0,7,18,3045,4344,3240,2084,290,160,3,0,0,261,125,3,6,6,132,114,0,0,0,0,0,0,0,0,2600,440,157,24,0,1468,335,1438,7197,3825,2352,582,303,125,3825,2538,3,390,272,18,125,3825,2669,477,175,21,3,0,0,0,11609,512,401,1580,922,1061,1100,1813,2855,1378,798,1694,1978,1775,5365,3692,5368,1428,1103,18,0,0,0,10099,384,336,580,174,5098,6511,412,1437,9763,10853,115,236,354,3,10853,9,3,11,3,0,0,0,25,0,104,17,62,456,10853,744,11237,359,0,4,543.6,AgriculturalArea_MixedUseArea_Residential,9,Dresden
69,107.0,269,0,149,0,0,92,0,0,16,0,0,35,0,0,0,235,0,25,65,79,0,3,5,55,53,72,31,25,0,0,0,265,0,6,81,38,6,29,71,0,35,225,0,0,6,0,0,0,193,32,28,9,70,25,17,72,3,6,48,22,0,9,12,6,5,204,20,0,115,89,54,22,0,188,67,49,26,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,89,64,30,0,0,15,15,135,243,56,82,95,6,3,56,152,0,24,6,0,3,56,90,50,30,0,0,0,0,0,604,62,48,54,96,103,107,61,61,13,106,64,196,135,110,229,330,18,31,0,0,0,0,585,6,0,0,0,288,320,10,177,416,603,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,600,3,0,0,124.8,Residential,3,Dresden
70,108.0,67,0,30,0,0,29,0,0,3,0,0,12,0,0,0,51,0,0,22,6,0,0,0,7,24,3,6,7,0,0,0,65,0,3,36,0,0,8,3,0,12,51,0,0,0,0,0,0,51,0,3,15,18,0,0,18,0,3,9,9,0,15,0,4,0,50,9,0,24,23,14,9,0,49,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,3,0,0,0,3,29,64,14,11,22,0,0,14,38,0,6,0,0,0,14,11,6,6,3,0,0,0,0,159,24,3,13,26,17,18,17,17,9,30,14,51,33,33,66,82,6,6,0,0,0,0,147,0,0,0,0,83,75,3,75,87,159,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,156,0,0,0,80.0,Residential,1,Dresden
71,109.0,390,0,311,0,0,56,0,0,6,0,0,13,0,0,0,377,0,16,34,202,0,0,3,32,44,105,101,65,0,0,0,388,0,0,24,25,6,68,192,12,13,360,0,3,0,6,0,0,225,98,60,8,169,80,48,52,6,6,22,14,0,8,15,15,0,334,0,0,298,64,27,14,0,316,126,82,30,0,0,0,6,9,3,0,3,0,6,0,0,0,0,0,0,0,0,162,65,63,3,0,35,21,239,376,44,139,153,16,0,44,257,0,22,6,3,0,44,161,72,63,3,3,0,0,0,972,108,92,79,102,179,164,122,88,19,191,90,291,241,164,355,542,28,51,0,0,0,0,941,12,0,0,3,500,481,62,221,685,959,4,0,0,0,959,0,3,0,0,0,0,0,0,0,0,0,0,3,959,10,964,9,0,0,319.6,Residential,4,Dresden
72,112.0,4105,0,208,0,0,3666,13,0,197,0,0,1006,61,0,21,2993,29,1677,2029,171,0,138,741,1508,1329,280,47,12,0,0,0,4066,0,36,1058,903,555,802,593,9,1099,1217,785,6,486,345,6,0,1391,244,2260,192,26,10,4,49,18,4,586,2189,983,192,1157,45,39,2692,63,0,60,74,597,2243,1105,1925,695,266,109,0,0,0,291,236,9,6,3,198,49,0,0,0,0,0,0,0,0,1228,449,213,18,6,317,134,1463,3880,1836,995,626,296,118,1836,1075,0,547,265,10,118,1836,1259,502,218,18,12,0,0,0,7012,772,379,1317,1171,963,824,575,651,352,1049,1414,2134,1118,1294,3641,2309,418,632,6,0,0,0,6631,123,72,120,36,3434,3570,213,663,6140,6784,54,63,87,0,6784,3,0,6,0,0,0,0,6,0,15,9,10,128,6784,223,6874,135,0,0,394.7,CommercialBuildingArea_MixedUseArea_Residential,14,Dresden
73,113.0,6803,0,322,0,0,6204,38,3,190,0,0,884,74,0,3,5830,412,1991,3791,258,0,358,578,2015,2778,831,93,46,0,0,0,6737,0,61,616,1877,3059,517,480,12,966,956,3074,0,1282,286,36,3,1315,358,3899,1202,32,24,94,58,13,16,1347,3005,960,1202,5020,165,84,1339,43,27,159,98,1413,3577,1523,3625,1826,530,214,0,0,0,342,236,0,12,3,238,110,0,0,0,0,0,0,0,0,2497,664,390,31,3,1042,345,2248,6548,2744,2182,1020,420,164,2744,2591,0,603,376,24,164,2744,2592,714,414,47,3,0,0,0,12190,1030,766,1657,1334,1636,1329,1640,1904,912,1634,1808,2968,2062,3725,4683,5453,1053,1013,0,0,0,0,11479,239,155,219,37,5668,6523,469,1695,10027,11843,66,128,127,0,11843,0,3,5,0,0,0,0,17,0,63,0,30,169,11843,337,11958,217,0,0,454.6,Residential,11,Dresden
74,114.0,416,0,142,0,0,236,6,0,27,0,0,92,4,0,0,320,0,75,185,85,0,0,37,103,117,82,37,13,0,0,0,402,0,15,199,117,12,10,34,4,98,307,0,0,0,3,0,0,367,40,3,4,41,30,0,55,10,0,206,70,0,4,9,36,0,334,12,3,75,68,211,70,0,239,73,33,19,0,0,0,37,18,0,0,0,9,3,0,0,0,0,0,0,0,0,143,54,28,0,0,28,19,180,381,126,111,90,21,6,126,137,0,66,15,0,6,126,141,56,34,3,0,0,0,0,785,66,62,133,116,141,95,83,68,25,120,143,254,134,146,361,322,35,66,0,0,0,0,744,6,3,17,0,391,392,26,128,631,774,3,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,774,6,758,24,0,0,225.0,AgriculturalArea_Residential,4,Dresden
75,115.0,3055,0,940,0,0,1813,52,9,153,0,0,929,20,0,0,2100,3,458,1205,653,0,28,208,861,753,485,272,238,0,0,0,2964,0,92,1327,447,102,295,504,24,958,1841,3,4,85,70,0,6,2770,94,102,47,502,15,3,503,18,0,1027,663,255,47,74,201,6,2577,65,0,540,547,1037,689,255,1785,724,385,75,0,0,0,137,82,0,0,0,74,15,0,0,0,0,0,0,0,0,1013,387,202,27,6,313,177,1201,2800,957,895,678,156,42,957,1280,0,263,119,9,42,957,989,437,218,36,15,0,0,0,5892,652,473,448,794,1072,789,713,576,286,1059,548,1870,1126,1313,2349,2754,313,434,9,0,0,0,5583,134,24,60,6,2839,3058,397,1697,3774,5727,64,9,35,0,5727,0,0,7,0,0,3,10,3,0,0,3,0,70,5727,121,5797,86,0,0,589.5,AgriculturalArea_MixedUseArea_Residential,19,Dresden
76,117.0,4408,0,177,0,0,3790,28,0,389,0,0,1528,89,0,37,2737,94,1900,2070,142,0,120,1012,1640,1200,330,30,21,0,0,0,4339,0,66,2541,628,142,406,501,7,1668,1434,207,0,744,185,0,3,2420,224,1587,168,9,6,4,9,0,0,163,2029,1975,168,935,115,116,2879,221,25,20,21,174,2094,2058,1758,420,256,56,0,0,0,541,224,6,3,0,162,42,0,0,0,0,0,0,0,0,1137,398,180,27,0,109,79,1551,3984,1931,964,552,236,288,1931,742,0,776,217,12,288,1931,1269,524,197,41,6,0,0,0,7048,759,328,2563,1243,731,630,356,311,146,970,2676,1971,813,610,4699,1598,227,508,6,0,0,0,6607,108,108,190,12,3537,3508,356,947,5745,6740,66,92,131,3,6740,3,3,3,0,0,0,0,9,0,28,12,32,192,6740,307,6880,161,3,3,504.7,AgriculturalArea_CommercialBuildingArea_Residential,12,Dresden
77,118.0,3994,0,85,3,0,3664,34,3,173,0,0,562,46,0,0,3364,153,1477,1942,219,0,415,567,1214,1294,361,44,19,0,0,0,3624,106,264,1091,161,1409,690,370,32,618,573,613,6,1291,213,350,109,477,206,2147,1130,3,3,9,9,0,6,320,1038,1425,1130,2931,54,0,903,28,0,30,30,388,1697,1831,1511,607,239,66,0,0,0,252,143,0,0,7,105,33,0,0,0,0,0,0,0,0,1007,287,158,31,3,303,114,1082,3776,2044,863,462,181,216,2044,921,0,403,152,7,216,2044,1124,364,166,43,9,0,0,0,6383,626,299,1337,1138,818,566,631,624,339,829,1435,1956,851,1304,3538,1980,343,525,0,0,0,0,5496,267,141,360,101,3086,3289,406,1139,4836,5765,203,125,268,4,5765,0,7,11,0,0,3,0,12,0,33,17,25,431,5765,612,6180,189,6,4,1111.4,AgriculturalArea_MixedUseArea_Residential,10,Dresden
78,120.0,7320,0,268,0,0,6596,57,6,344,0,0,1966,123,0,4,5203,250,2741,3781,248,0,509,1172,2729,2105,597,79,16,0,0,0,7178,0,139,3796,2075,325,87,655,99,2103,2460,462,6,1104,726,140,4,1025,160,5817,286,9,11,113,42,9,15,570,2898,3320,286,468,264,114,5939,289,14,141,72,597,3050,3417,2848,582,404,97,0,0,0,822,450,0,12,0,298,64,0,0,0,0,0,0,0,0,1729,680,341,64,0,187,122,2497,6887,3360,1414,989,433,674,3360,1106,0,1288,386,21,674,3360,2102,920,378,75,15,0,0,0,12339,1359,593,4051,2894,1360,825,563,434,243,1795,4207,4256,1095,989,8825,2416,315,761,6,0,0,3,11625,251,134,239,41,6350,5980,634,2044,9648,11876,176,99,155,0,11876,3,3,9,0,0,3,0,12,0,16,13,18,293,11876,450,12120,219,0,0,831.3,AgriculturalArea_CommercialBuildingArea_Residential,14,Dresden
79,121.0,5199,0,283,0,0,4714,42,0,126,0,0,1354,111,0,11,3689,45,2489,2238,184,0,168,977,2143,1353,362,94,15,0,0,0,5050,0,146,2453,1408,103,233,657,38,1490,1751,654,3,501,555,0,7,1807,906,1925,533,20,21,122,34,9,13,447,2734,1215,533,183,164,127,4377,129,26,173,63,551,3090,1292,2219,723,322,88,0,0,0,408,292,0,3,0,241,42,0,0,0,0,0,0,0,0,1372,514,260,28,0,298,144,1759,5013,2564,1138,736,340,214,2564,1156,0,723,310,6,214,2564,1478,594,294,28,3,0,0,0,9012,968,491,1967,1593,1196,903,713,686,496,1342,2083,2791,1221,1579,5002,2549,595,862,3,0,0,0,8597,145,75,110,36,4461,4548,346,1154,7515,8772,67,74,57,0,8772,0,4,3,0,0,0,0,15,3,7,31,9,118,8772,237,8874,126,0,0,487.5,AgriculturalArea_CommercialBuildingArea_Residential,16,Dresden
80,124.0,124,0,78,0,0,33,0,0,3,0,0,12,0,0,0,115,0,15,25,15,0,0,6,28,22,14,21,6,0,0,0,118,0,4,58,36,0,3,9,0,12,108,0,0,0,0,0,0,87,3,3,27,34,3,0,39,0,3,20,0,0,27,0,6,0,101,6,0,51,57,27,0,0,89,17,12,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,22,12,0,0,3,6,63,119,29,26,39,6,0,29,58,0,3,6,0,0,29,35,19,12,0,3,0,0,0,291,30,23,26,36,66,44,21,26,12,47,30,100,57,55,121,137,19,11,0,0,0,0,283,3,0,3,0,150,143,3,66,212,287,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,284,6,0,0,90.0,Residential,1,Dresden
81,126.0,4245,0,0,0,0,4034,4,0,195,0,0,0,0,0,0,4226,507,2314,1299,6,0,413,325,1705,1436,290,20,3,0,0,0,4019,207,15,7,0,4097,54,50,0,0,54,1439,0,1532,1097,0,0,229,777,1998,1214,0,0,0,0,0,0,0,859,2144,1214,4203,0,0,0,0,0,0,0,0,1053,3169,1248,677,100,54,0,0,0,182,58,0,3,3,79,47,0,0,0,0,0,0,0,0,984,189,50,6,0,487,121,642,4038,2660,862,229,156,128,2660,839,0,243,137,9,128,2660,1034,265,52,9,0,0,0,0,5950,230,219,1574,582,472,495,499,1137,735,374,1661,1054,693,2172,2804,1814,681,649,9,0,0,0,5155,195,185,366,48,2738,3212,293,892,4771,5473,70,156,243,0,5473,0,0,6,0,0,0,0,9,3,51,11,47,320,5473,475,5742,209,0,3,737.7,AgriculturalArea_MixedUseArea_Residential,5,Dresden
