,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only_x,fams_seniors_young_x,fams_wout_seniors_x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only_y,fams_seniors_young_y,fams_wout_seniors_y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,Land_Value,Area_Types,Area_Count,City_Name
47,47,2165,0,810,3,0,1277,6,0,50,0,0,498,0,4,0,1656,0,247,1112,550,0,53,293,693,422,325,190,141,0,0,0,2155,0,6,41,72,503,956,353,3,508,808,4,657,78,26,13,0,389,259,1374,124,69,76,345,87,71,80,571,604,119,124,35,137,630,1271,12,0,514,240,592,671,141,1547,429,543,203,0,0,0,60,47,0,9,3,124,48,0,0,0,0,0,0,0,0,633,380,351,108,50,120,168,1250,2088,511,493,819,226,17,511,1185,0,126,195,22,17,511,622,365,356,124,81,0,0,0,5923,632,971,810,799,1059,738,485,320,80,1374,1047,1863,1029,617,2656,2729,211,307,9,0,0,0,4058,665,746,296,129,2907,3003,2418,703,2794,4811,274,753,69,0,4811,0,6,117,3,3,6,5,65,3,23,650,26,139,4811,1110,4537,1373,9,0,375.9,CommercialArea_Farmland_ForestryArea_MixedUseArea_Residential_SpecialUseArea,14,Köln
48,48,5056,0,870,16,0,3899,16,0,234,0,0,1205,68,0,0,3755,31,824,3756,176,0,158,845,2214,1375,262,59,28,0,0,0,4973,69,15,12,0,2925,1485,274,0,1275,787,13,1336,816,504,0,0,318,143,4363,210,16,6,110,15,3,9,221,1759,2653,210,873,107,1703,2188,3,0,141,28,221,1787,2831,3252,953,976,501,0,0,0,66,68,4,12,26,387,187,0,0,0,0,0,0,0,0,1401,853,640,247,97,339,411,2499,4786,1441,1041,1568,638,89,1441,2433,0,171,576,48,89,1441,1386,818,678,280,152,0,0,0,12613,1524,1633,1625,1487,1620,1767,1320,1084,554,2818,1966,3104,2544,2179,5274,5631,838,854,6,0,0,0,6129,1241,3073,1651,514,5948,6667,3444,1558,7617,8156,541,3077,831,0,8156,40,3,233,20,40,14,3,121,5,407,1906,453,1114,8156,4457,9078,3472,48,3,725.0,CommercialArea_Farmland_MixedUseArea_Residential_SpecialUseArea,16,Köln
49,49,9007,0,1181,25,0,7532,72,0,156,0,0,2315,37,9,0,6601,470,3423,4056,712,0,1002,1898,3081,2053,586,161,110,0,0,0,8343,359,294,710,1546,5472,419,498,34,2388,3518,1106,521,439,206,308,56,649,448,7552,327,9,6,105,19,6,94,1829,3952,2611,327,2142,2177,127,4016,83,267,126,141,1913,4008,2785,3480,1206,692,183,12,0,0,650,100,6,18,19,312,125,0,0,0,0,0,0,0,0,2293,657,417,65,10,480,320,2685,8726,4743,1893,1036,547,498,4743,2123,15,767,455,72,498,4743,2565,734,486,101,41,0,0,0,15197,1075,959,2953,2877,2412,1673,1287,1278,667,1820,3175,5278,2342,2577,8118,4856,869,1251,111,0,0,0,12038,1045,782,903,411,7520,7679,5977,2638,6580,13032,867,806,473,6,13032,19,65,168,3,39,18,9,84,30,57,521,29,1007,13032,2164,13961,1191,27,6,997.5,CommercialArea_CoreArea_GreenArea_MixedUseArea_OtherSpecialArea_Residential_SpecialUseArea,33,Köln
50,50,1124,0,482,12,0,545,3,0,53,0,0,262,0,0,0,863,42,181,473,281,0,50,85,221,309,194,139,69,0,0,0,1086,23,15,80,81,654,175,30,20,262,803,0,16,3,0,0,3,580,197,313,16,159,58,144,103,35,30,381,131,55,16,3,63,0,925,83,0,385,160,390,131,55,629,257,149,60,0,0,0,35,6,0,6,3,24,15,0,0,0,0,0,0,0,0,375,143,81,21,6,87,102,443,1039,390,312,240,92,15,390,473,0,55,60,12,15,390,360,141,95,22,15,0,0,0,2221,176,194,310,278,380,353,217,210,90,343,350,654,458,415,868,1058,141,147,9,0,0,0,1797,145,140,84,32,1148,1068,1053,315,846,1882,114,183,24,0,1882,9,19,31,0,12,3,0,16,9,0,92,0,108,1882,335,2046,162,3,0,199.9,CommercialArea_CommercialBuildingArea_Farmland_ForestryArea_GreenArea_IndustrialArea_OtherSpecialArea_Residential_SpecialUseArea,20,Köln
51,51,811,0,319,3,0,461,6,0,13,0,0,254,85,0,0,473,3,173,331,181,0,38,91,214,217,89,73,56,0,0,0,809,0,3,24,31,426,104,99,28,344,396,41,0,4,0,0,12,376,141,222,68,103,86,23,40,13,21,167,90,205,68,28,79,3,648,13,0,218,77,171,91,261,485,167,148,37,0,0,0,39,10,0,3,0,22,21,0,0,0,0,0,0,0,0,262,102,89,12,3,66,66,349,778,273,212,208,69,7,273,352,0,63,58,3,7,273,258,111,79,30,9,0,0,0,1867,203,181,187,259,303,230,167,200,150,350,223,556,313,426,707,800,171,177,0,0,0,0,1484,123,93,97,61,882,979,813,331,716,1663,93,73,28,0,1663,8,9,41,3,0,0,3,10,0,7,40,0,55,1663,203,1615,252,3,0,175.7,AgriculturalArea_CommercialArea_Farmland_ForestryArea_Residential_SpecialUseArea,20,Köln
52,52,11865,0,2156,32,0,9341,60,3,207,0,0,3633,188,284,65,7661,252,4441,5857,784,0,642,2239,4190,3382,948,185,84,0,0,0,11549,102,207,256,3217,6149,892,678,173,4188,2097,3350,728,847,95,92,6,1294,264,9421,821,128,6,224,28,10,217,1773,5376,3187,821,1018,4063,278,5914,104,211,387,265,1888,5464,3810,4766,1869,982,305,12,0,0,654,142,3,15,21,409,206,0,0,0,0,0,0,0,0,3097,941,550,124,12,745,512,3494,11521,6319,2557,1481,720,430,6319,3173,15,842,622,57,430,6319,3336,982,592,200,49,0,0,0,20073,1532,1341,3594,3291,3184,2307,2067,1849,905,2553,3905,6481,3322,3814,9736,7281,1224,1741,92,3,0,0,16392,1106,1067,1112,384,9523,10539,7943,3267,8858,17454,908,1135,546,3,17454,27,66,247,0,35,6,21,100,30,43,781,27,1013,17454,2616,18407,1621,22,3,445.9,CommercialArea_CoreArea_MixedUseArea_OtherSpecialArea_Residential_SpecialUseArea,29,Köln
53,53,4937,0,2167,23,0,2574,34,0,72,0,0,1678,21,0,3,3216,42,922,1835,1545,0,171,595,1175,1143,782,511,451,0,0,0,4790,5,131,178,237,1845,688,1444,90,1720,2675,31,208,144,13,0,18,1485,811,2471,125,336,446,664,240,140,117,1023,1256,574,125,221,278,331,3823,98,0,1500,495,1064,1278,596,2865,924,925,256,0,0,0,216,57,0,9,0,166,93,0,0,0,0,0,0,0,0,1438,675,562,110,24,355,295,2189,4748,1775,1176,1309,373,80,1775,2131,0,324,307,21,80,1775,1464,684,575,114,61,0,0,0,10428,1155,1163,1048,1299,2079,1398,1023,786,450,2113,1246,3390,1935,1746,4452,4659,563,723,34,0,0,0,8783,635,343,458,159,4969,5453,4360,2073,3989,9569,408,260,152,3,9569,9,70,58,0,6,3,3,48,9,13,128,9,367,9569,849,9547,857,6,3,896.4,CommercialArea_GreenArea_IndustrialArea_MixedUseArea_Residential_SpecialUseArea,18,Köln
54,54,937,0,395,0,0,494,3,0,27,0,0,168,0,3,0,765,11,85,437,277,0,9,69,230,275,152,115,66,0,0,0,930,0,9,61,49,522,132,96,6,173,521,11,95,88,0,0,8,285,123,500,32,64,42,184,43,31,22,319,100,92,32,30,46,99,695,15,0,302,102,328,113,92,582,216,154,48,0,0,0,34,12,0,0,0,36,13,0,0,0,0,0,0,0,0,305,129,104,26,6,89,62,428,896,295,263,241,67,21,295,437,0,62,58,6,21,295,314,128,98,36,10,0,0,0,2008,195,227,222,210,355,315,210,182,77,380,271,574,420,367,783,961,123,134,3,0,0,0,1641,112,78,125,45,1009,997,913,372,722,1808,59,69,66,0,1808,0,3,18,3,4,0,3,0,0,8,32,4,92,1808,204,1812,190,0,0,139.5,AgriculturalArea_CommercialArea_CommercialBuildingArea_Farmland_ForestryArea_IndustrialArea_Residential_SpecialUseArea,19,Köln
55,55,7490,0,1154,17,0,5983,36,0,235,0,0,857,8,27,0,6566,58,2442,3912,626,0,635,1902,2361,1454,549,246,159,0,0,0,7255,18,210,339,1993,3505,622,652,14,901,2404,412,2677,150,481,18,9,850,519,5496,576,39,26,773,44,3,217,1667,3154,921,576,84,1780,1820,2989,468,103,876,300,1727,3213,1342,3868,1306,1004,345,6,0,0,317,123,0,9,12,379,189,0,0,0,0,0,0,0,0,2091,891,641,169,43,462,425,2961,7155,3052,1650,1528,674,220,3052,2676,6,501,578,60,220,3052,2185,914,646,210,102,0,0,0,15434,1568,1668,2205,2148,2619,1935,1477,1232,558,2898,2552,4778,2748,2457,6887,6309,916,1289,19,0,0,0,11575,990,1611,946,295,7463,7965,5864,2021,7546,12083,835,1967,515,4,12083,26,56,292,12,18,7,6,119,39,58,1616,26,949,12083,3347,13433,1936,37,8,868.3,CommercialArea_Residential_SpecialUseArea,15,Köln
56,56,3091,0,1168,9,0,1817,12,0,56,0,0,1279,219,0,6,1589,126,815,961,875,0,241,643,615,584,423,358,197,0,0,0,3056,0,34,146,115,1999,389,233,21,1506,1454,0,16,68,0,0,0,809,492,600,1167,298,223,340,168,87,49,506,173,84,1167,1193,122,6,1576,47,4,887,299,517,183,1201,1766,561,513,224,0,0,0,146,53,0,17,10,87,52,0,0,0,0,0,0,0,0,852,416,271,127,64,177,194,1371,2983,1113,724,813,208,97,1113,1305,0,226,160,34,97,1113,896,401,285,143,115,0,0,0,7113,838,905,864,1013,1272,1027,617,439,173,1541,1047,2287,1363,888,3066,3288,294,456,6,0,0,0,4512,773,897,711,150,3825,3292,2608,697,3814,4653,703,1095,630,0,4653,63,30,84,6,13,8,9,313,75,23,771,27,903,4653,2453,6244,818,30,3,204.7,AgriculturalArea_CommercialArea_CommercialBuildingArea_Farmland_ForestryArea_GreenArea_Residential,23,Köln
57,57,6857,0,2597,51,0,3957,60,0,110,0,0,1443,57,0,5,5331,100,1518,2955,1522,0,230,772,1822,1628,1020,735,492,0,0,0,6615,53,182,151,392,4851,669,392,42,1530,3686,346,226,778,42,24,0,1599,783,3846,544,371,137,1226,210,110,510,1732,911,1030,544,99,834,184,5354,127,0,1816,847,1888,1166,1129,3718,1522,854,402,0,0,0,249,64,0,15,9,234,127,0,0,0,0,0,0,0,0,2172,850,499,103,17,697,478,2543,6574,2624,1818,1375,495,186,2624,2771,0,381,417,45,186,2624,2256,885,518,141,36,0,0,0,13410,1032,1194,1611,1512,2183,1958,1537,1457,896,1980,1866,3702,2791,3065,5285,6096,971,1018,24,0,0,0,11318,812,639,343,172,6399,7004,6366,2124,4914,12082,467,620,169,0,12082,6,35,153,0,21,3,6,22,8,15,498,21,378,12082,1315,12385,1017,6,0,539.6,CommercialArea_Farmland_Residential_SpecialUseArea,19,Köln
58,58,4226,0,2241,6,0,1811,16,0,69,0,0,975,12,0,0,3248,27,474,1477,1692,0,79,358,809,990,929,566,403,0,0,0,4157,0,56,118,231,1803,1174,536,36,995,2857,3,281,18,3,0,0,1471,1006,1587,119,375,543,824,281,141,93,894,620,305,119,172,157,287,3293,155,0,1812,520,927,636,341,2738,1002,776,341,0,0,0,155,36,0,6,9,122,108,0,0,0,0,0,0,0,0,1424,651,523,85,9,404,322,1990,4078,1250,1201,1208,319,61,1250,2135,3,247,264,21,61,1250,1423,653,542,103,30,0,0,0,9346,808,1113,861,935,1698,1530,1081,932,366,1673,1126,2638,2127,1783,3530,4698,537,569,21,0,0,0,7960,554,240,390,135,4490,4845,4253,1920,3160,8505,422,241,154,0,8505,15,73,86,0,6,3,6,28,4,3,131,9,327,8505,835,8703,609,6,0,265.8,AgriculturalArea_CommercialBuildingArea_Farmland_ForestryArea_GreenArea_IndustrialArea_MixedUseArea_OtherSpecialArea_Residential_SpecialUseArea_Village,42,Köln
59,59,8779,0,3304,37,0,5128,57,0,175,0,0,4015,147,0,26,4566,75,1967,3976,1958,0,539,1211,2183,2548,1194,502,493,0,0,0,8610,3,159,316,406,5219,1279,903,45,4204,3222,0,203,278,584,0,0,2014,1053,5044,600,387,293,592,239,164,214,1938,1158,3114,600,1678,303,671,5259,447,5,1346,573,1990,1244,3555,4336,1843,955,337,6,0,0,399,87,0,9,24,255,176,0,0,0,0,0,0,0,0,2719,883,565,85,17,814,581,2936,8440,3866,2293,1468,567,212,3866,3162,6,542,462,57,212,3866,2774,927,604,124,71,0,0,0,16106,1270,1274,1972,2108,2582,2149,2068,1775,917,2296,2224,4683,3174,3726,6399,7085,1140,1416,76,0,0,0,12667,1053,694,1322,283,7566,8541,5842,2972,7281,14098,746,585,611,0,14098,41,48,159,3,10,12,21,88,13,24,251,28,1114,14098,2002,14438,1636,12,3,993.7,CommercialArea_Farmland_ForestryArea_GreenArea_Residential_SpecialUseArea,26,Köln
60,60,1682,0,780,9,0,833,6,0,12,0,0,498,0,0,0,1177,27,285,699,479,0,65,142,395,514,314,134,80,0,0,0,1651,18,9,38,42,1007,389,81,12,504,1080,0,14,27,3,19,0,661,286,708,15,93,69,338,100,35,47,572,365,29,15,9,99,0,1461,57,9,530,193,572,366,29,947,392,207,81,0,0,0,79,18,0,0,3,67,30,0,0,0,0,0,0,0,0,569,198,110,15,9,147,108,684,1619,643,470,331,130,9,643,693,0,108,107,6,9,643,556,204,124,24,13,0,0,0,3277,245,294,380,371,567,550,452,309,79,498,425,938,812,595,1240,1536,182,311,9,0,0,0,2782,218,105,77,59,1652,1613,1411,667,1192,2948,159,114,21,10,2948,3,16,33,0,3,6,3,25,3,6,60,0,118,2948,330,3045,212,3,10,268.5,AgriculturalArea_CommercialArea_Farmland_ForestryArea_Residential_SpecialUseArea,20,Köln
61,61,2783,0,742,48,0,1860,65,0,60,0,0,1265,29,0,0,1474,51,708,1565,290,0,82,532,934,761,316,61,44,0,0,0,2776,0,7,9,130,2118,295,124,0,1302,310,25,0,957,75,0,7,485,84,1762,434,18,13,173,0,10,27,68,186,1818,434,20,170,288,2191,9,0,219,41,88,222,2181,1695,632,496,215,0,0,0,41,34,3,9,6,149,70,0,0,0,0,0,0,0,0,834,367,275,125,84,285,192,1216,2603,878,679,755,255,23,878,1348,0,79,229,21,23,878,819,386,278,132,102,0,0,0,6357,723,849,729,691,840,801,702,695,327,1385,920,1532,1205,1322,2514,2986,455,396,6,0,0,0,2861,615,1341,1229,302,3043,3314,1480,864,4011,4038,309,1221,775,0,4038,15,12,114,16,12,9,3,67,0,234,504,231,1068,4038,2320,4552,1770,24,0,848.8,CommercialArea_Residential_SpecialUseArea,9,Köln
62,62,3275,0,1213,34,0,1877,63,0,54,0,0,1134,0,0,0,2128,85,656,1554,668,0,131,365,914,988,437,223,139,0,0,0,3215,20,40,123,156,2029,418,295,33,1141,1699,152,24,48,75,0,0,979,627,1573,72,133,103,357,145,95,102,1186,554,513,72,57,325,46,2602,127,3,614,322,1220,581,515,1800,708,439,169,0,0,0,147,32,3,9,15,113,66,0,0,0,0,0,0,0,0,1040,398,253,56,15,301,233,1279,3093,1226,870,678,246,52,1226,1323,0,221,214,24,52,1226,1056,389,283,56,35,0,0,0,6648,561,680,686,768,1192,944,806,674,357,1113,810,1961,1365,1406,2655,2954,439,587,9,0,0,0,5226,409,394,456,169,3221,3426,2696,1165,2784,5828,251,367,155,0,5828,6,18,68,3,16,0,6,29,3,22,195,13,357,5828,813,5850,795,7,0,727.6,CommercialArea_GreenArea_Residential_SpecialUseArea,15,Köln
63,63,863,0,613,6,0,169,0,0,15,0,0,70,0,0,0,785,3,15,58,443,0,3,12,54,51,144,126,328,0,0,0,824,0,31,3,6,321,261,102,0,73,762,0,0,4,0,0,0,603,196,31,10,397,145,7,187,54,9,45,10,0,10,9,0,0,796,6,0,560,267,52,10,0,599,217,172,36,0,0,0,12,3,0,0,0,9,6,0,0,0,0,0,0,0,0,289,100,97,12,0,84,67,391,807,156,245,263,21,6,156,486,0,24,15,0,6,156,291,99,94,21,0,0,0,0,2041,219,237,158,151,382,302,281,172,44,422,201,560,480,397,757,1110,54,81,0,0,0,0,1729,88,30,80,15,1002,1035,811,406,824,1838,79,33,46,0,1838,6,0,3,0,0,0,0,7,0,0,6,6,112,1838,180,1942,79,3,0,760.8,CommercialArea_Farmland_ForestryArea_IndustrialArea_OtherSpecialArea_Residential_SpecialUseArea,14,Köln
64,64,4593,0,893,11,0,3496,46,0,88,0,0,713,55,0,0,3785,77,979,2609,475,0,216,589,1063,1514,686,274,133,0,0,0,4537,6,49,0,0,3966,190,157,8,791,1076,343,99,1398,498,0,0,654,121,2977,788,157,37,347,72,28,37,401,1027,1651,788,2772,127,158,1250,3,0,571,143,429,1188,2244,3056,1061,911,436,0,0,0,71,44,0,18,6,246,146,0,0,0,0,0,0,0,0,1443,729,583,200,53,491,448,2116,4422,1261,1164,1429,448,71,1261,2428,0,142,398,41,71,1261,1451,711,582,248,101,0,0,0,10781,1189,1304,1333,1351,1526,1356,1201,1119,364,2216,1613,2896,1976,2081,4193,5339,660,587,9,0,0,0,6354,823,2455,787,325,5218,5555,3171,1341,6262,7631,435,2415,265,10,7631,23,3,206,9,18,3,0,95,0,137,1870,189,515,7631,3140,8338,2405,10,15,646.9,Farmland_MixedUseArea_Residential_SpecialUseArea,14,Köln
65,65,2485,0,650,10,0,1747,13,0,24,0,0,538,3,0,0,1935,30,475,1237,462,0,80,227,669,687,488,123,123,0,0,0,2449,0,36,91,278,1477,283,235,6,545,862,584,85,79,0,202,4,386,293,1748,48,79,65,280,45,77,91,717,517,535,48,23,159,55,2146,29,0,451,221,753,517,536,1298,575,311,102,0,0,0,73,24,3,9,3,67,34,0,0,0,0,0,0,0,0,765,277,186,23,11,257,154,861,2401,1024,665,482,148,68,1024,1011,0,119,111,13,68,1024,797,292,184,40,24,0,0,0,4830,394,458,492,551,837,663,584,556,281,751,599,1394,961,1122,1958,2196,281,373,12,0,0,0,4099,240,177,213,69,2312,2511,1950,904,1970,4369,155,185,98,0,4369,14,6,32,0,0,6,3,18,0,0,109,3,220,4369,453,4508,306,3,0,938.2,CommercialArea_Farmland_MixedUseArea_Residential_SpecialUseArea,15,Köln
66,66,2848,0,1092,12,0,1578,80,0,43,0,0,601,26,0,0,2218,23,508,1181,749,0,75,309,650,712,558,282,180,0,0,0,2704,8,138,95,142,1415,285,598,51,631,1650,120,191,79,50,0,10,1058,423,1268,87,278,121,441,162,75,98,769,586,204,87,48,196,204,2166,111,0,890,357,810,590,204,1762,590,508,170,0,0,0,101,40,3,13,6,126,67,0,0,0,0,0,0,0,0,910,414,322,46,23,231,172,1352,2679,858,722,768,274,42,858,1281,0,189,239,26,42,858,915,435,333,61,35,0,0,0,6186,600,801,672,774,1170,795,635,493,241,1255,815,1949,1125,1042,2494,2866,355,454,16,0,0,0,5047,379,335,283,98,2986,3203,2625,1158,2402,5504,215,285,155,0,5504,9,3,79,0,0,6,3,29,0,13,203,6,262,5504,679,5449,723,7,0,606.8,AgriculturalArea_CommercialArea_Farmland_Residential_SpecialUseArea,19,Köln
67,67,2612,0,1002,20,0,1448,38,0,30,0,0,564,3,5,0,2028,10,416,1052,670,0,46,273,588,688,448,256,176,0,0,0,2529,5,71,186,254,1016,485,389,34,579,1743,46,55,20,12,0,0,861,585,1011,118,209,166,283,183,141,125,960,365,13,118,235,163,3,1905,140,12,719,457,1022,368,25,1633,630,456,146,0,0,0,127,18,0,0,6,73,26,0,0,0,0,0,0,0,0,886,349,264,71,13,223,174,1211,2476,781,776,687,153,33,781,1271,0,183,125,12,33,781,876,347,290,82,33,0,0,0,5695,552,616,622,736,1123,776,573,498,182,1050,747,1869,1071,967,2229,2824,280,326,6,0,0,0,4743,340,353,141,57,2855,2828,2748,778,2161,5006,252,348,54,0,5006,8,18,108,0,4,3,0,29,3,3,260,0,151,5006,681,5208,481,3,0,103.6,AgriculturalArea_CommercialArea_Farmland_ForestryArea_GreenArea_IndustrialArea_MixedUseArea_Residential_SpecialUseArea,33,Köln
68,68,5790,0,1530,21,0,4116,25,0,74,0,0,2327,49,124,6,3270,119,1621,2719,1116,0,227,833,1760,1651,731,318,231,0,0,0,5639,78,70,885,1631,2296,170,399,182,2520,2140,374,217,181,46,70,74,331,235,5083,114,31,21,269,57,23,115,1479,2931,717,114,127,2531,117,2769,97,22,344,198,1505,2957,775,2618,950,620,160,9,0,0,367,117,3,12,9,199,96,0,0,0,0,0,0,0,0,1588,550,373,84,0,363,250,2010,5649,2866,1328,929,372,156,2866,1739,9,498,322,30,156,2866,1674,585,390,103,6,0,0,0,10359,883,855,1363,1756,1799,1373,1025,793,507,1553,1546,3558,1920,1780,5193,3847,533,746,45,0,0,0,9227,404,237,306,171,4744,5617,4261,2042,4059,9710,293,197,143,0,9710,9,9,45,0,5,3,12,24,0,8,107,3,324,9710,652,9873,470,9,0,1213.9,CommercialArea_CoreArea_Residential_SpecialUseArea,17,Köln
69,69,9099,0,3192,35,0,5052,534,0,180,0,0,3512,43,6,0,5506,422,2140,3549,2054,0,605,1267,2408,2268,1064,590,755,0,0,0,7741,1033,312,345,641,5973,920,634,56,3584,4049,204,118,387,51,447,11,3494,1295,3419,827,795,312,490,418,199,239,2323,1576,1824,827,263,952,95,7284,229,3,1713,870,2460,1796,2251,3918,1711,852,304,3,0,0,364,81,0,0,12,178,121,0,0,0,0,0,0,0,0,2462,777,520,54,3,834,539,2493,8261,4092,2115,1327,442,189,4092,2902,3,496,382,19,189,4092,2518,857,536,81,27,0,0,0,15676,1085,1152,1713,1815,2449,2033,1984,1991,1439,2009,1949,4273,2969,4488,6190,6567,1526,1325,47,0,0,0,13174,887,392,699,381,7034,8636,6595,3254,5825,14222,681,292,388,7,14222,0,49,134,0,12,18,12,70,12,30,127,12,751,14222,1440,14848,779,6,7,877.4,CommercialArea_ForestryArea_GreenArea_MixedUseArea_Residential_SpecialUseArea,38,Köln
70,70,2553,0,951,12,0,1410,80,0,55,0,0,1166,193,0,3,1177,107,571,1089,533,0,218,344,769,686,251,109,112,0,0,0,2516,6,27,32,75,1542,430,247,41,1366,896,126,3,0,0,71,4,866,493,1041,137,122,74,135,87,55,28,826,365,708,137,98,184,60,1974,52,73,340,163,832,371,826,1250,548,294,85,3,0,0,114,24,0,3,3,66,25,0,0,0,0,0,0,0,0,781,221,187,32,13,202,142,896,2369,1049,691,424,127,52,1049,932,3,162,109,12,52,1049,797,234,175,43,28,0,0,0,4666,382,358,545,623,767,740,623,447,171,675,614,1387,1070,915,1859,2081,267,444,16,0,0,0,3736,322,215,260,113,2394,2277,1668,938,2052,4174,152,185,122,0,4174,15,6,28,0,6,6,3,16,0,18,89,3,230,4174,489,4185,464,0,6,281.6,CommercialArea_ForestryArea_GreenArea_Residential_SpecialUseArea,15,Köln
71,71,3588,0,2115,12,0,1365,15,0,32,0,0,1054,0,0,0,2525,13,286,1398,1472,0,41,213,673,966,832,460,334,0,0,0,3485,9,91,41,45,2418,810,63,24,1060,2383,0,11,38,0,0,3,720,330,2362,118,241,100,1238,163,56,115,639,520,365,118,63,253,21,3034,64,0,1633,331,653,547,420,2384,1170,457,275,0,0,0,152,35,0,0,3,84,75,0,0,0,0,0,0,0,0,1507,479,302,39,3,541,405,1436,3485,1029,1345,785,228,45,1029,1907,0,208,174,18,45,1029,1498,490,301,61,22,0,0,0,7566,520,649,801,716,1147,1067,1275,1047,340,1022,948,1865,1705,2027,2450,4138,520,452,6,0,0,0,6424,473,311,162,120,3688,3883,3379,1459,2726,6980,253,247,54,0,6980,0,27,90,0,6,0,9,17,0,3,208,0,139,6980,582,7016,538,3,0,530.0,CommercialArea_Farmland_Residential_SpecialUseArea,12,Köln
72,72,3724,0,333,0,0,3260,30,0,86,0,0,313,0,132,0,3269,38,2067,1309,139,0,328,1311,1221,552,157,76,38,0,0,0,3631,40,48,53,1341,1855,290,39,0,446,554,399,1787,268,0,0,0,53,31,2895,727,6,0,151,3,3,21,276,2155,351,727,1097,779,623,828,25,281,161,31,330,2781,390,1751,595,470,168,0,0,0,129,42,0,6,9,198,103,0,0,0,0,0,0,0,0,973,412,248,78,27,196,192,1355,3605,1700,732,691,328,153,1700,1233,0,183,294,27,153,1700,1077,404,262,85,64,0,0,0,7162,748,663,1127,1162,1042,870,660,589,303,1257,1284,2200,1232,1192,3123,2845,484,692,19,0,0,0,4934,559,1003,546,121,3509,3650,2402,866,3894,5284,455,1120,300,0,5284,36,33,216,0,12,9,0,64,15,15,858,45,513,5284,1879,6064,1070,16,0,782.2,OtherSpecialArea_Residential_SpecialUseArea,12,Köln
