,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only_x,fams_seniors_young_x,fams_wout_seniors_x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only_y,fams_seniors_young_y,fams_wout_seniors_y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,Land_Value,Area_Types,Area_Count,City_Name
52,52.0,5758,0,1881,3,0,3616,26,3,179,0,0,1549,3,0,0,4194,116,1925,2539,857,0,141,857,1848,1404,687,399,346,0,0,0,5505,7,238,677,1317,2993,390,151,22,1556,3303,35,429,151,49,0,7,478,328,4741,156,30,82,919,45,52,730,2289,1031,347,156,126,1315,32,4127,15,6,1105,859,2363,1054,363,2375,872,444,168,0,0,0,343,82,3,3,3,184,98,0,0,0,0,0,0,0,0,1517,458,299,31,6,302,252,1813,5519,2853,1221,755,379,294,2853,1503,0,472,338,21,294,2853,1634,543,339,64,15,0,0,0,10085,723,783,1584,1498,1769,1388,1038,794,475,1326,1764,3275,1942,1752,4859,3510,629,1052,24,0,0,3,8428,524,486,531,102,5024,5042,914,3780,5365,8894,335,478,333,15,8894,13,23,23,0,42,0,3,64,8,18,241,3,639,8894,1187,9540,506,3,18,385.9,CommercialBuildingArea_OtherArea_Residential,6,Bremen
53,53.0,4834,0,1753,0,0,2848,12,0,140,0,0,815,3,0,0,3982,102,1361,1666,1051,0,122,523,1254,1230,719,481,378,0,0,0,4603,17,209,614,742,2521,492,171,6,829,2706,50,261,627,97,0,12,1694,816,2085,181,541,434,502,324,165,102,1607,702,225,181,732,589,119,3217,18,0,1544,611,1670,785,225,2471,826,626,240,0,0,0,183,61,3,6,12,203,82,0,0,0,0,0,0,0,0,1321,569,381,79,47,323,282,1835,4610,1917,1047,995,406,187,1917,1715,0,311,334,27,187,1917,1400,579,403,111,84,0,0,0,9960,933,1135,1473,1279,1632,1254,1019,798,444,1803,1711,2912,1796,1725,4425,3955,639,930,3,0,0,3,7524,528,1269,490,63,5170,4776,871,3318,5740,7908,300,1461,201,20,7908,9,6,9,0,21,8,0,79,6,12,1216,3,537,7908,2043,9089,826,0,31,197.7,AgriculturalArea_CommercialBuildingArea_Residential,7,Bremen
54,54.0,2502,0,1640,0,0,747,0,0,59,0,0,357,43,0,0,2097,9,192,723,1084,0,6,116,274,520,634,482,382,0,0,0,2471,0,27,240,130,1471,263,165,12,406,1982,0,3,44,9,0,0,1045,535,874,20,592,441,412,249,82,97,291,306,16,20,129,248,23,1987,12,0,1458,438,296,312,16,1714,739,395,207,0,0,0,73,33,0,3,3,56,43,0,0,0,0,0,0,0,0,968,426,256,16,6,295,241,1161,2407,606,842,706,152,48,606,1361,0,144,123,9,48,606,972,440,277,37,10,0,0,0,5613,456,585,498,623,943,773,813,615,319,909,630,1559,1215,1308,1907,2875,454,368,9,0,0,0,4923,216,201,170,37,2726,2887,407,2708,2486,5324,44,181,18,3,5324,3,6,0,0,3,0,0,6,3,6,142,0,70,5324,268,5325,279,0,3,217.3,CommercialBuildingArea_Residential,3,Bremen
55,55.0,2556,0,1405,0,0,1059,0,0,35,0,0,690,8,0,0,1839,6,300,980,856,0,3,195,435,714,542,320,228,0,0,0,2495,0,55,131,139,1334,545,146,9,701,1443,0,279,6,32,0,3,929,286,1213,109,469,224,333,288,45,20,203,261,586,109,437,171,315,1484,3,0,1044,368,211,267,667,1658,664,423,178,0,0,0,60,29,9,3,3,90,44,0,0,0,0,0,0,0,0,894,427,251,26,9,239,189,1206,2487,764,755,696,188,39,764,1288,0,130,159,16,39,764,885,441,265,31,18,0,0,0,5611,480,615,589,637,949,829,724,567,180,995,717,1597,1264,1043,2034,2828,361,366,6,0,0,0,4490,383,289,379,27,2757,2836,599,2529,2464,5220,80,226,63,0,5220,3,0,0,6,9,0,0,48,3,24,165,0,90,5220,382,5006,590,0,0,211.9,CommercialBuildingArea_OtherArea_Residential,4,Bremen
56,56.0,164,0,49,0,0,68,0,3,0,0,0,19,0,0,0,138,4,0,24,18,0,0,4,13,24,15,3,9,0,0,0,127,0,32,38,24,31,6,9,0,19,119,0,0,3,0,0,0,110,3,4,31,19,0,4,55,3,0,27,6,0,31,0,0,0,136,0,0,38,78,37,6,0,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,9,6,39,152,38,30,15,3,0,38,62,0,0,0,0,0,38,36,3,6,0,0,0,0,0,412,24,49,12,47,52,50,39,40,15,71,15,123,78,87,155,225,6,15,0,0,0,0,363,9,0,0,3,189,199,15,270,108,394,3,0,0,0,394,0,0,0,0,0,0,0,3,0,0,0,0,3,394,6,402,6,0,0,70.0,Residential,1,Bremen
57,57.0,3854,0,1272,3,0,2451,10,3,97,0,0,873,138,0,0,2835,148,1476,1453,678,0,114,490,1226,1014,450,272,256,0,0,0,3759,0,88,442,1290,1732,158,125,0,1018,2177,77,140,299,0,0,44,92,66,3624,49,6,3,882,9,6,397,1365,783,317,49,95,895,106,2657,17,0,924,423,1390,799,317,1688,517,325,140,0,0,0,300,83,0,3,12,178,90,0,0,0,0,0,0,0,0,1054,340,237,44,3,188,159,1338,3725,1796,822,554,309,241,1796,983,0,396,272,20,241,1796,1159,410,265,60,27,0,0,0,7016,494,624,1284,1086,1178,937,612,474,327,986,1418,2265,1287,1062,3738,2203,392,663,15,0,0,0,5977,302,333,350,45,3406,3608,642,2695,3679,6251,208,373,187,0,6251,3,9,12,0,0,3,3,48,0,3,303,0,304,6251,762,6683,324,0,0,800.0,Residential,1,Bremen
58,58.0,4065,0,833,6,0,3066,27,6,115,0,0,794,0,0,0,3259,207,2070,1245,478,0,174,535,1290,847,792,211,209,0,0,0,3848,46,169,553,545,2804,92,22,0,798,2209,797,32,18,3,0,14,102,94,3783,61,0,6,481,3,13,391,1930,868,284,61,883,1134,19,1944,21,0,503,419,1961,884,285,1316,372,249,77,3,0,0,319,65,0,6,6,137,56,0,0,0,0,0,0,0,0,865,243,177,18,6,134,118,1064,3905,2352,697,399,222,237,2352,697,3,391,199,21,237,2352,976,308,195,51,15,0,0,0,6357,398,394,1488,1086,1045,767,503,409,263,686,1593,2131,1031,914,3741,1633,356,601,27,0,0,0,5328,384,283,317,34,3069,3288,658,2520,3176,5708,264,225,161,3,5708,9,15,27,0,3,9,12,47,15,0,148,0,315,5708,650,6012,336,0,3,792.0,Residential_SpecialUseArea,2,Bremen
59,59.0,6846,0,2604,0,0,4045,33,0,115,0,0,2543,242,0,0,4023,222,1809,3174,1330,0,224,773,1535,2022,1223,552,450,0,0,0,6593,158,80,210,755,2733,1687,921,29,2807,2070,1006,28,467,3,0,186,553,372,5810,38,86,137,1087,40,25,182,1472,2305,1387,38,2270,391,200,3767,6,0,1358,245,1486,2323,1392,3102,1293,611,239,0,0,0,428,85,6,0,9,207,94,0,0,0,0,0,0,0,0,2015,622,382,49,3,631,358,2101,6655,3365,1728,999,383,176,3365,2157,0,561,331,22,176,3365,2036,695,427,81,18,0,0,0,12010,753,878,1469,1409,1891,1685,1555,1416,946,1437,1676,3305,2460,3140,5063,4678,1094,1144,34,0,0,0,10482,569,329,464,148,5388,6621,1066,4758,6187,11313,267,255,150,3,11313,0,20,12,0,0,3,7,42,6,34,150,12,305,11313,693,11438,547,6,3,595.0,Residential,2,Bremen
60,60.0,166,0,118,0,0,29,0,0,6,0,0,54,0,0,0,111,3,19,51,9,0,3,7,26,35,30,9,9,0,0,0,163,0,0,4,6,91,30,6,0,54,101,0,0,0,3,0,0,86,15,58,0,76,12,4,16,0,0,21,36,0,0,0,3,0,133,12,0,99,16,21,36,0,74,22,15,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,9,0,0,12,3,41,158,76,29,24,0,0,76,57,0,3,0,0,0,76,36,20,6,0,0,0,0,0,347,9,21,20,21,39,48,31,60,30,34,29,68,58,125,110,171,25,18,0,0,0,0,303,9,6,3,0,139,150,20,143,153,325,3,10,3,0,325,0,0,0,0,0,0,0,0,0,0,7,0,6,325,18,337,6,0,0,7.1,CommercialBuildingArea_OtherArea,3,Bremen
61,61.0,1693,0,526,0,0,1109,0,0,34,0,0,420,97,0,0,1170,58,548,809,180,0,72,143,484,596,223,76,64,0,0,0,1637,0,47,3,9,1659,0,3,0,521,609,29,417,22,18,0,6,150,60,1414,47,6,0,259,0,9,170,542,319,311,47,159,237,458,760,11,0,281,191,557,324,327,784,260,163,60,0,0,0,121,22,0,0,6,83,43,0,0,0,0,0,0,0,0,479,159,107,27,3,103,84,592,1644,790,378,257,157,63,790,480,0,152,141,6,63,790,500,175,114,33,6,0,0,0,3104,266,269,481,431,488,382,337,274,167,457,554,921,558,609,1417,1094,230,349,3,0,0,0,2459,138,261,204,30,1482,1624,323,1079,1696,2655,69,267,109,0,2655,12,3,0,0,3,6,0,20,7,0,201,3,178,2655,448,2840,256,0,0,455.0,Residential,1,Bremen
62,62.0,2362,0,742,0,0,1500,18,0,101,0,0,565,0,0,0,1795,22,1185,818,267,0,19,197,958,686,235,137,111,0,0,0,2289,0,67,36,118,2171,21,0,0,568,1428,16,187,56,35,0,7,129,58,2140,25,6,3,409,6,9,308,1222,345,11,25,33,1057,102,1111,15,0,431,326,1226,359,11,911,314,160,56,0,0,0,158,49,0,12,9,88,52,0,0,0,0,0,0,0,0,592,189,98,19,6,140,102,661,2244,1209,463,274,172,120,1209,532,0,208,142,34,120,1209,644,214,111,35,14,0,0,0,3957,261,344,671,558,678,482,399,368,204,520,754,1235,683,766,1943,1237,301,465,3,0,0,0,3202,278,208,251,7,1958,1998,460,1457,2039,3382,207,220,142,6,3382,3,6,6,0,0,0,0,36,7,9,161,3,294,3382,575,3703,239,3,6,464.5,Residential,2,Bremen
63,63.0,3740,0,1356,3,0,2192,31,0,136,0,0,875,24,0,0,2836,98,1430,1543,546,0,118,394,1218,1091,450,248,203,0,0,0,3468,0,274,834,561,2180,33,69,0,903,2474,6,128,30,61,3,15,283,88,3296,59,9,9,864,6,15,500,1524,517,210,59,67,1259,125,2188,24,0,905,534,1561,517,210,1569,520,271,99,0,0,0,294,84,6,15,6,171,80,0,0,0,0,0,0,0,0,1020,313,170,39,16,207,173,1195,3550,1716,810,462,294,265,1716,886,0,383,253,30,265,1716,1131,373,205,65,43,0,0,0,6673,466,535,1217,997,1115,877,660,506,289,872,1345,2112,1219,1116,3425,2100,429,705,12,0,0,0,5365,418,457,381,31,3372,3304,738,2316,3612,5581,320,504,249,3,5581,18,3,19,0,6,3,3,51,12,0,398,3,493,5581,1087,6288,369,0,10,462.9,Residential,2,Bremen
64,64.0,4051,0,1500,9,0,2353,18,3,136,0,0,829,42,0,0,3163,63,1191,1820,713,0,91,457,1160,1154,538,278,317,0,0,0,3906,0,138,630,1056,1808,237,178,0,878,2378,50,231,332,27,0,18,292,139,3498,106,46,30,939,34,23,494,1452,662,217,106,163,980,36,2751,14,0,1049,570,1487,671,251,1962,655,450,162,0,0,0,232,89,3,6,15,205,68,0,0,0,0,0,0,0,0,1128,443,260,69,24,218,225,1507,3853,1683,901,723,340,196,1683,1275,0,360,292,39,196,1683,1179,492,318,100,40,0,0,0,7890,698,767,1107,1053,1374,1109,793,647,342,1289,1278,2426,1558,1339,3723,2792,558,806,21,0,0,0,6386,432,551,456,41,3883,4007,711,2825,4357,6736,290,597,222,8,6736,27,0,13,0,0,3,0,67,14,0,433,3,501,6736,1149,7329,527,0,14,457.8,OtherArea_Residential,3,Bremen
65,65.0,2602,0,937,6,0,1533,0,0,107,0,0,366,12,0,0,2224,64,935,1039,439,0,70,278,698,800,352,199,168,0,0,0,2491,0,107,510,673,1220,131,21,0,382,1667,0,323,129,8,0,0,222,92,2219,54,28,26,770,47,13,294,792,497,60,54,58,507,254,1714,25,0,863,354,814,503,60,1218,412,248,116,0,0,0,169,46,0,0,0,102,68,0,0,0,0,0,0,0,0,736,272,143,16,11,150,141,919,2479,1134,587,430,198,128,1134,777,0,226,169,15,128,1134,763,302,177,33,29,0,0,0,4797,395,427,719,652,877,667,481,393,179,724,820,1527,919,810,2247,1745,315,471,19,0,0,0,3972,268,281,232,20,2459,2342,399,1750,2646,4114,193,339,131,8,4114,6,0,3,0,4,6,3,62,3,3,226,3,292,4114,684,4519,266,3,8,455.0,Residential,1,Bremen
66,66.0,247,0,151,0,0,68,0,0,3,0,0,24,0,0,0,223,0,27,49,24,0,0,8,32,51,18,14,12,0,0,0,223,0,21,0,41,155,9,0,0,24,191,0,15,0,0,0,0,145,0,76,7,117,0,26,17,0,3,49,8,0,7,0,6,17,152,18,0,159,27,52,8,0,90,26,13,6,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,49,15,9,3,0,6,21,43,241,101,31,24,20,3,101,61,0,3,12,0,3,101,53,19,9,3,0,0,0,0,595,38,31,26,27,60,63,61,90,30,66,38,94,93,210,153,281,42,54,3,0,0,0,498,19,21,19,0,223,263,43,236,281,552,17,19,0,3,552,0,0,0,0,3,0,0,6,0,0,15,0,12,552,39,559,29,0,3,50.2,CommercialBuildingArea_OtherArea_Residential,5,Bremen
67,67.0,303,0,62,3,0,221,7,0,6,0,0,50,0,0,0,252,3,84,106,59,0,6,18,97,90,38,14,14,0,0,0,283,0,20,16,19,184,0,0,56,51,146,0,28,44,11,0,0,75,0,208,13,0,0,53,3,0,13,70,71,66,13,55,46,28,150,0,0,61,20,73,71,67,127,50,20,7,0,0,0,17,0,0,0,0,11,6,0,0,0,0,0,0,0,0,85,27,6,3,0,17,10,91,285,141,69,33,25,15,141,78,0,22,17,0,15,141,84,31,6,6,0,0,0,0,518,40,42,68,91,88,83,57,31,10,72,78,178,112,73,235,195,21,57,0,0,0,0,394,30,27,47,7,287,236,49,155,312,420,32,26,37,0,420,0,0,0,0,0,3,0,3,3,3,20,3,53,420,98,477,39,0,0,347.0,CommercialBuildingArea_Residential,5,Bremen
68,68.0,3947,0,1129,3,0,2579,17,0,183,0,0,671,12,0,0,3247,82,1510,1607,545,0,88,584,1259,1026,446,278,220,0,0,0,3723,8,212,694,1131,1450,367,177,0,693,2217,22,182,394,78,3,143,422,278,3086,131,13,19,838,27,18,349,1223,940,324,131,369,912,35,2438,66,0,901,405,1274,963,370,1879,592,398,193,0,0,0,200,101,0,9,9,202,98,0,0,0,0,0,0,0,0,1031,429,274,85,40,225,255,1406,3716,1635,795,719,367,208,1635,1190,0,314,313,34,208,1635,1096,481,288,129,73,0,0,0,7827,713,842,1102,1064,1213,1002,852,672,366,1372,1290,2277,1483,1403,3568,2806,547,891,0,0,0,3,5623,671,1005,445,69,4019,3808,690,2458,4676,5843,580,1131,253,9,5843,37,20,14,0,21,9,6,119,6,20,875,12,758,5843,1986,7188,612,3,9,352.7,Residential,2,Bremen
69,69.0,4572,0,1073,6,0,3285,10,0,167,0,0,882,233,0,0,3435,74,1975,1868,339,0,57,630,1697,1535,305,174,104,0,0,0,4443,4,122,173,1019,2358,184,634,20,1125,1294,61,411,1400,0,20,0,139,108,4130,148,9,9,526,10,9,236,1613,1715,231,148,1516,472,31,2378,36,0,573,264,1638,1732,333,2198,743,467,162,0,0,0,209,102,6,15,9,315,119,0,0,0,0,0,0,0,0,1298,499,279,77,26,308,285,1622,4363,1981,953,746,504,179,1981,1360,0,326,460,33,179,1981,1353,546,310,101,47,0,0,0,8612,934,878,1221,1096,1312,1024,1016,797,350,1609,1421,2402,1514,1670,3879,3150,607,968,0,0,0,0,6372,515,1064,570,67,4172,4438,695,2755,5163,6555,354,1338,349,3,6555,24,6,9,0,6,10,0,85,3,17,1084,23,680,6555,2049,7862,731,0,6,308.6,Residential,3,Bremen
70,70.0,4726,0,1106,3,0,3350,16,0,216,0,0,477,8,0,0,4227,145,2112,1606,600,0,178,1188,1331,830,580,324,225,0,0,0,4570,38,114,628,1512,2025,229,193,14,489,1891,216,358,1417,11,0,71,470,228,3967,35,45,61,692,40,50,308,1689,1285,475,35,1376,629,21,2487,72,7,839,396,1712,1286,475,2134,658,541,201,0,0,0,206,80,0,9,6,231,93,0,0,0,0,0,0,0,0,1125,455,337,122,55,230,278,1628,4456,2145,868,859,406,178,2145,1393,0,321,345,32,178,2145,1191,477,371,159,99,0,0,0,9268,962,991,1415,1276,1450,1192,946,671,371,1724,1644,2721,1722,1458,4439,3315,566,939,9,0,0,0,6506,504,1485,659,97,4841,4428,708,2792,5764,6751,323,1732,424,20,6751,18,0,6,0,13,3,0,65,0,25,1394,18,876,6751,2515,8380,828,9,26,269.7,Residential,4,Bremen
71,72.0,3906,0,1636,0,0,2016,16,0,184,0,0,408,9,0,0,3461,13,1036,1627,805,0,37,585,817,1019,690,357,290,0,0,0,3791,9,101,261,1523,1247,375,215,0,420,2358,0,210,643,9,20,57,703,509,2336,302,211,242,1088,101,96,279,1037,331,135,302,384,731,17,2522,106,0,1600,504,1060,352,363,2155,789,487,232,0,0,0,132,55,3,6,3,194,73,0,0,0,0,0,0,0,0,1164,519,283,59,39,267,254,1580,3670,1382,930,841,346,98,1382,1523,0,250,292,33,98,1382,1162,542,334,89,71,0,0,0,8429,738,886,1159,1044,1397,1111,941,720,401,1440,1363,2447,1660,1527,3606,3388,680,734,12,0,0,6,6521,466,639,539,211,4310,4114,828,3228,4363,7239,205,679,222,29,7239,13,6,6,0,9,3,0,76,7,17,495,6,448,7239,1181,7655,725,3,38,197.8,CommercialBuildingArea_Residential_SpecialUseArea,6,Bremen
72,73.0,3248,0,1532,6,0,1561,3,0,98,0,0,826,0,0,0,2404,45,675,1197,784,0,45,465,697,779,558,365,245,0,0,0,3171,6,71,183,396,1331,742,284,6,833,1802,0,0,429,11,0,45,1334,511,1311,48,452,313,322,351,103,30,780,595,210,48,261,247,84,2472,14,0,1138,522,801,596,210,1795,738,375,175,0,0,0,142,44,0,3,6,92,47,0,0,0,0,0,0,0,0,1047,413,208,32,32,305,230,1225,3096,1195,896,651,216,72,1195,1303,0,224,165,21,72,1195,1054,431,251,43,42,0,0,0,6689,515,661,718,766,1065,953,850,724,388,1057,892,1831,1396,1508,2649,2876,536,612,6,0,0,0,5464,403,323,335,69,3300,3376,662,3070,2942,6097,151,287,130,6,6097,11,6,0,8,0,0,0,52,9,14,197,5,193,6097,585,6142,529,3,6,181.0,AgriculturalArea_CommercialBuildingArea_Residential,5,Bremen
73,74.0,130,0,90,0,0,15,0,0,3,0,0,6,0,0,0,124,0,0,9,30,0,0,0,0,18,24,9,18,0,0,0,120,0,3,34,12,29,9,3,0,6,121,0,0,0,0,0,0,104,9,0,3,81,3,0,21,6,0,6,0,0,3,0,6,0,107,3,0,95,35,6,0,0,79,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,6,0,0,6,18,36,127,25,19,21,3,3,25,54,0,0,3,0,3,25,29,3,6,3,0,0,0,0,361,34,38,15,33,74,44,42,41,0,64,30,117,73,70,152,188,12,18,0,0,0,0,342,0,0,0,0,161,187,19,160,161,357,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,354,3,0,0,26.9,AgriculturalArea_Residential,3,Bremen
74,75.0,5218,0,1786,3,0,3272,18,0,74,0,0,785,28,0,0,4387,22,1263,2380,893,0,119,786,1191,1493,760,423,278,0,0,0,5097,6,113,207,248,3805,481,211,3,821,2050,67,1040,931,9,0,17,1648,417,3007,88,522,215,621,216,83,51,887,1870,609,88,1632,290,47,3003,22,0,1405,362,931,1887,609,2932,1092,669,268,0,0,0,176,65,6,12,31,254,127,0,0,0,0,0,0,0,0,1664,661,409,97,18,494,346,2059,5084,2027,1310,1086,505,91,2027,2074,0,302,417,59,91,2027,1640,716,441,119,28,0,0,0,10575,868,1080,1276,1264,1550,1515,1180,1237,581,1737,1523,2810,2177,2349,4212,4510,889,933,9,0,0,0,7764,811,778,1079,73,5101,5461,1409,4636,4525,9449,209,681,187,3,9449,19,6,12,12,9,3,3,103,3,57,493,10,293,9449,1116,8887,1660,0,3,181.8,CommercialBuildingArea_Residential,4,Bremen
75,76.0,4327,0,2064,0,0,2015,35,3,114,0,0,1157,80,0,0,3081,5,826,1607,1132,0,28,367,946,1084,709,525,517,0,0,0,4239,0,87,243,305,2833,439,203,6,1242,2339,15,337,126,8,12,78,2125,513,1597,68,835,178,649,266,47,49,1263,653,291,68,39,423,110,3539,23,0,1695,385,1289,661,302,2329,940,401,233,0,0,0,146,43,0,3,9,157,92,0,0,0,0,0,0,0,0,1421,485,270,49,3,471,257,1547,4112,1666,1142,803,346,87,1666,1656,0,243,280,19,87,1666,1421,538,297,65,6,0,0,0,8821,579,847,973,834,1271,1258,1103,1069,824,1257,1184,2117,1828,2449,3472,3632,908,802,6,0,0,0,7530,480,201,387,113,4139,4679,909,4506,3394,8403,101,139,92,17,8403,9,7,3,3,0,3,0,32,6,19,61,6,170,8403,384,8208,586,0,17,207.9,Residential,2,Bremen
76,77.0,3184,0,1543,7,0,1506,12,0,59,0,0,1100,64,0,0,2010,172,411,1283,780,0,205,243,621,860,516,309,333,0,0,0,2892,271,14,110,217,1727,458,221,201,1175,1254,0,5,357,315,0,3,1332,368,1251,202,650,164,172,168,27,68,947,390,383,202,205,208,157,2476,6,0,997,279,951,404,554,1701,734,330,139,0,0,0,202,25,0,0,0,63,41,0,0,0,0,0,0,0,0,1071,332,201,15,3,327,233,1112,3065,1226,954,566,163,96,1226,1249,0,249,141,0,96,1226,1032,442,231,25,3,0,0,0,6210,437,576,850,575,870,801,826,767,507,820,1048,1456,1203,1696,2456,2706,576,453,6,0,0,0,5095,402,132,318,199,2931,3272,673,2774,2758,5638,200,127,179,13,5638,7,6,3,3,0,3,0,27,48,21,34,6,328,5638,558,5873,315,0,13,209.4,Residential,3,Bremen
77,78.0,3632,0,1064,6,0,2294,59,0,176,0,0,976,57,0,0,2582,58,924,1572,685,0,84,683,1038,795,488,206,285,0,0,0,3258,25,345,618,371,1220,837,286,35,1039,1646,326,92,285,27,0,20,1481,396,1516,241,533,75,171,210,44,47,1164,864,223,241,24,377,271,2812,9,0,822,340,1214,877,340,1594,634,297,144,0,0,0,150,26,0,0,3,155,58,0,0,0,0,0,0,0,0,978,323,196,37,6,298,241,1056,3363,1638,809,517,260,115,1638,1098,0,216,230,6,115,1638,1005,354,224,57,16,0,0,0,6388,435,621,844,681,1015,882,847,728,375,911,981,1687,1293,1542,2696,2492,529,664,12,0,0,0,5158,431,357,356,35,3029,3357,823,2676,2882,5661,172,345,172,0,5661,3,0,26,0,3,3,0,46,6,15,234,11,293,5661,722,5865,492,0,3,273.9,MixedUseArea_Residential,12,Bremen
78,79.0,2769,0,995,0,0,1611,6,0,126,0,0,206,0,0,0,2565,252,508,1073,569,0,375,253,599,576,428,245,225,0,0,0,2523,191,51,469,386,1396,135,76,190,207,1319,76,151,462,369,15,35,1138,320,1045,232,578,227,179,220,39,15,345,174,737,232,605,219,286,1486,59,0,1010,287,368,174,939,1435,533,356,141,0,0,0,92,22,0,12,0,102,36,0,0,0,0,0,0,0,0,766,329,195,62,47,214,190,1003,2618,1083,653,569,185,71,1083,1057,0,147,155,16,71,1083,769,342,229,80,61,0,0,0,5619,522,731,819,583,812,710,609,558,269,1057,1034,1395,1043,1109,2529,2348,392,339,0,0,0,0,3965,374,515,550,178,2770,2857,606,1950,3063,4277,266,613,382,55,4277,3,40,6,4,0,3,0,58,43,13,340,16,749,4277,1340,5023,517,3,57,175.3,CommercialBuildingArea_Residential,4,Bremen
79,80.0,2543,0,1444,0,0,938,3,0,97,0,0,316,0,0,0,2230,25,237,929,842,0,41,176,264,603,501,461,364,0,0,0,2521,6,9,122,206,1622,303,53,3,318,1655,147,46,241,25,0,0,1283,329,863,36,810,109,463,227,24,19,200,328,319,36,392,96,73,1843,12,0,1418,286,208,344,319,1554,665,338,131,0,0,0,70,30,3,0,0,67,43,0,0,0,0,0,0,0,0,898,297,221,24,9,315,175,1001,2405,761,778,577,158,42,761,1175,0,149,140,3,42,761,918,318,241,40,15,0,0,0,5374,419,603,535,467,818,708,721,688,374,896,680,1291,1072,1441,2021,2555,425,345,3,0,0,0,4586,305,150,196,54,2568,2793,672,2549,2143,5054,96,127,52,0,5054,6,3,16,0,3,0,3,20,3,3,47,0,145,5054,307,5048,313,0,0,192.6,OtherArea_Residential,4,Bremen
